,CreationDate,item_ID,Mes,Cnt,Vol,Stock,ExecDate
3977,2021-11-01,144.022.000818,кмп,6,0.0216,СЗ,2022-10-02
3978,2021-11-01,144.022.000833,кмп,6,0.0216,СЗ,2022-10-02
3979,2021-11-01,144.022.000932,шт,6,0.156366,СЗ,2022-10-02
3980,2021-11-01,144.022.000933,шт,6,0.08,СЗ,2022-10-02
3981,2021-11-01,144.022.001053,кмп,6,0.01404,СЗ,2022-10-02
3982,2021-11-01,144.022.001052,кмп,6,0.0144,СЗ,2022-10-02
3983,2021-11-01,243.022.000184,шт,85,0.0018,СЗ,2022-10-02
3984,2021-11-01,243.022.000185,шт,570,0.0045,СЗ,2022-10-02
3985,2021-11-01,243.022.000185,шт,30,0.0045,СЗ,2022-10-02
3986,2021-12-15,144.022.000839,шт,57,0.004375,СЗ,
3987,2021-12-15,144.022.000956,шт,69,0.12,СЗ,
3988,2021-12-15,144.022.000924,шт,36,0.075096,СЗ,
3989,2021-12-15,144.022.000915,шт,112,0.108108,СЗ,
3990,2021-12-15,144.022.000922,шт,23,0.0532,СЗ,
3991,2021-12-15,144.022.000925,шт,11,0.107406,СЗ,
3992,2021-12-15,145.022.000069,шт,18,0.178296,СЗ,
3993,2019-10-24,219.022.000030,шт,85,0.05772,СЗ,2019-12-15
3994,2020-12-17,144.022.000660,шт,1,0.144,СЗ,2021-03-18
3995,2020-12-17,144.022.000898,кмп,1,0.010464,СЗ,2021-03-18
3996,2020-12-17,144.022.000663,шт,1,0.011726,СЗ,2021-03-18
3997,2020-12-17,144.022.000667,шт,2,0.01056,СЗ,2021-03-18
3998,2020-12-17,144.022.001050,шт,2,1.0,СЗ,2021-03-18
3999,2020-12-17,144.022.000697,шт,1,0.01,СЗ,2021-03-18
4000,2020-12-17,144.022.000452,шт,1,0.0005,СЗ,2021-03-18
4001,2020-12-17,144.022.000966,шт,1,0.0308025,СЗ,2021-03-18
4002,2020-12-17,238.022.000061,кмп,4,0.0152,СЗ,2021-03-18
4003,2020-12-17,239.022.000003,кмп,2,0.15,СЗ,2021-03-18
4004,2020-12-17,144.022.000681,кмп,3,0.498316,СЗ,2021-03-18
4005,2020-12-17,144.022.000812,кмп,3,0.071331,СЗ,2021-03-18
4006,2020-12-17,144.022.000963,шт,2,0.030118,СЗ,2021-03-18
4007,2020-12-17,144.022.001049,кмп,2,1.0,СЗ,2021-03-18
4008,2020-12-17,144.022.001048,шт,2,0.125,СЗ,2021-03-18
4009,2020-12-17,144.022.000665,кмп,1,0.00448,СЗ,2021-03-18
4010,2020-12-17,144.022.000660,шт,1,0.144,СЗ,2021-03-18
4011,2020-12-17,144.022.000898,кмп,1,0.010464,СЗ,2021-03-18
4012,2020-12-17,144.022.000663,шт,1,0.011726,СЗ,2021-03-18
4013,2020-12-17,144.022.000667,шт,1,0.01056,СЗ,2021-03-18
4014,2020-12-17,144.022.000682,шт,1,0.114912,СЗ,2021-03-18
4015,2020-12-17,144.022.000697,шт,1,0.01,СЗ,2021-03-18
4016,2020-12-17,144.022.000452,шт,1,0.0005,СЗ,2021-03-18
4017,2020-12-17,144.022.000966,шт,1,0.0308025,СЗ,2021-03-18
4018,2020-12-17,238.022.000061,кмп,2,0.0152,СЗ,2021-03-18
4019,2020-12-17,238.022.000062,шт,1,,СЗ,2021-03-18
4020,2020-12-17,239.022.000003,кмп,1,0.15,СЗ,2021-03-18
4021,2020-12-17,144.022.000681,кмп,2,0.498316,СЗ,2021-03-18
4022,2020-12-17,144.022.000812,кмп,3,0.071331,СЗ,2021-03-18
4023,2020-12-17,144.022.001049,кмп,2,1.0,СЗ,2021-03-18
4024,2020-12-17,144.022.001048,шт,1,0.125,СЗ,2021-03-18
4025,2020-12-17,144.022.000665,кмп,1,0.00448,СЗ,2021-03-18
4026,2020-12-17,243.022.000058,шт,1,0.0018,СЗ,2021-03-18
4027,2020-12-17,145.022.000025,шт,1,0.08568,СЗ,2021-03-18
4028,2020-12-17,243.022.000058,шт,1,0.0018,СЗ,2021-03-18
4029,2020-12-17,243.022.000058,шт,1,0.0018,СЗ,2021-03-18
4030,2020-12-17,145.022.000087,шт,1,1.0,СЗ,2021-03-18
4031,2021-09-28,310.022.000766,шт,2,0.0,М,2022-01-27
4032,2021-09-28,310.022.000767,шт,2,0.0,М,2022-01-27
4033,2021-09-28,310.022.000768,шт,2,0.0,М,2022-01-27
4034,2021-09-28,310.022.000769,шт,4,0.01512,М,2022-01-27
4035,2021-09-28,310.022.000694,шт,2,9.9e-05,М,2022-01-27
4036,2021-09-28,310.022.000693,шт,30,9.9e-05,М,2022-01-27
4037,2020-03-04,560.002.000050,шт,83,,М,2020-05-22
4038,2020-03-04,560.002.000051,шт,83,,М,2020-05-22
4039,2020-03-04,560.002.000050,шт,35,,СЗ,2020-05-22
4040,2020-03-04,560.002.000051,шт,35,,СЗ,2020-05-22
4041,2020-03-04,560.002.000050,шт,21,,У,2020-05-22
4042,2020-03-04,560.002.000051,шт,21,,У,2020-05-22
4043,2021-09-16,161.036.001040,шт,1,0.0153,СЗ,2021-12-17
4044,2021-09-16,160.036.000658,шт,2,0.045,СЗ,2021-12-17
4045,2021-09-16,160.036.000618,шт,4,0.001344,СЗ,2021-12-17
4046,2021-09-16,161.036.000475,шт,2,0.014652,СЗ,2021-12-17
4047,2021-06-30,161.179.000626,шт,446,0.039375,М,
4048,2021-06-30,161.179.000627,шт,446,0.0414,М,
4049,2021-08-29,213.179.000010,шт,8,0.000125,У,2021-03-11
4050,2021-09-20,161.179.000157,шт,4,0.007875,У,2021-11-30
4051,2021-10-14,213.179.000010,шт,12,0.000125,У,2021-12-21
4052,2021-10-14,213.179.000010,шт,12,0.000125,У,2021-12-21
4053,2021-11-02,160.179.000373,шт,2,0.028224,У,2022-12-01
4054,2021-11-02,160.179.000358,шт,2,0.0297,У,2022-12-01
4055,2021-11-02,160.179.000370,шт,8,0.028875,У,2022-12-01
4056,2021-11-02,160.179.000369,шт,6,0.028875,У,2022-12-01
4057,2021-11-02,160.179.000350,шт,2,0.0105,У,2022-12-01
4058,2021-11-02,161.179.000484,шт,2,0.02178,У,2022-12-01
4059,2021-11-02,161.179.000483,шт,2,0.02178,У,2022-12-01
4060,2021-11-02,161.179.000608,шт,6,0.01248,У,2022-12-01
4061,2021-11-02,161.179.000609,шт,6,0.02625,У,2022-12-01
4062,2021-11-02,161.179.000610,шт,2,0.015,У,2022-12-01
4063,2021-11-02,161.179.000611,шт,2,0.015,У,2022-12-01
4064,2021-11-02,161.179.000612,шт,2,0.02178,У,2022-12-01
4065,2021-11-02,161.179.000613,шт,2,0.02178,У,2022-12-01
4066,2021-11-02,161.179.000556,шт,4,0.01734,У,2022-12-01
4067,2021-11-02,161.179.000557,шт,4,0.01734,У,2022-12-01
4068,2021-11-02,238.179.000005,м,1500,0.0008384,У,2022-12-01
4069,2021-11-02,238.179.000005,м,500,0.0008384,У,2022-12-01
4070,2021-11-02,213.179.000003,шт,56,0.000276,У,2022-12-01
4071,2021-11-02,213.179.000003,шт,8,0.000276,У,2022-12-01
4072,2021-11-02,242.179.000002,шт,56,0.0004794,У,2022-12-01
4073,2021-11-02,242.179.000002,шт,8,0.0004794,У,2022-12-01
4074,2021-11-02,181.179.000032,шт,2000,0.0012,У,2022-12-01
4075,2021-11-02,181.346.000066,шт,14,0.00072,У,2022-12-01
4076,2021-11-02,181.346.000066,шт,4,0.00072,У,2022-12-01
4077,2021-11-02,157.179.000103,шт,2,0.245,У,2022-12-01
4078,2021-11-02,163.179.000039,шт,2,0.87822,У,2022-12-01
4079,2021-11-02,163.179.000040,шт,8,0.87822,У,2022-12-01
4080,2021-11-02,163.179.000048,шт,4,0.294,У,2022-12-01
4081,2021-08-17,161.179.000626,шт,194,0.039375,М,2021-01-11
4082,2021-08-17,161.179.000627,шт,194,0.0414,М,2021-01-11
4083,2021-08-17,157.179.000136,шт,269,0.056,М,2021-01-11
4084,2021-08-17,157.179.000127,шт,89,0.075264,М,2021-01-11
4085,2021-08-17,209.346.000162,шт,1475,0.000392,М,2021-01-11
4086,2021-08-17,181.346.000231,шт,734,0.00648,М,2021-01-11
4087,2021-08-17,181.179.000085,шт,353,1.8e-05,М,2021-01-11
4088,2021-08-17,242.179.000003,м,32258,0.000365117,М,2021-01-11
4089,2021-11-10,315.179.001212,шт,1,0.039375,М,2022-10-01
4090,2021-11-10,315.179.001211,шт,2,0.039375,М,2022-10-01
4091,2021-11-23,159.179.000745,шт,5,0.0135,У,
4092,2021-11-23,181.179.000097,шт,5,0.0075,У,
4093,2021-11-23,181.346.000376,шт,5,0.0005,У,
4094,2021-11-23,209.346.000216,шт,20,0.000864,У,
4095,2021-11-23,209.346.000162,шт,10,0.000392,У,
4096,2021-11-23,159.179.000732,шт,5,0.00252,У,
4097,2021-11-23,181.179.000069,шт,5,0.00288,У,
4098,2021-11-23,243.179.000072,шт,5,0.0004,У,
4099,2021-11-26,161.179.000620,шт,1,0.041625,СЗ,2022-02-02
4100,2021-11-26,161.179.000621,шт,1,0.041625,СЗ,2022-02-02
4101,2021-11-19,241.346.003954,м,39915,3.328e-06,М,2022-11-01
4102,2021-11-19,241.346.003954,м,18491,3.328e-06,М,2022-11-01
4103,2021-11-19,241.346.003954,м,32484,3.328e-06,М,2022-11-01
4104,2021-11-19,241.346.003954,м,10325,3.328e-06,М,2022-11-01
4105,2021-11-19,241.346.003955,м,8582,1e-06,М,2022-11-01
4106,2021-11-19,241.346.003955,м,5197,1e-06,М,2022-11-01
4107,2021-11-19,241.346.003957,м,503,5.4e-07,М,2022-11-01
4108,2021-11-19,241.346.003957,м,2413,5.4e-07,М,2022-11-01
4109,2021-11-19,241.346.003957,м,3030,5.4e-07,М,2022-11-01
4110,2021-11-19,241.346.003957,м,738,5.4e-07,М,2022-11-01
4111,2021-11-19,241.346.003953,м,2854,0.00169,М,2022-11-01
4112,2021-12-20,241.346.003955,м,15996,1e-06,М,2022-01-27
4113,2021-12-20,241.346.003955,м,10000,1e-06,М,2022-01-27
4114,2021-12-20,241.346.003955,м,3752,1e-06,М,2022-01-27
4115,2021-10-25,141.182.000003,шт,8,0.002,У,2022-06-01
4116,2021-12-01,141.019.000014,кмп,1,1.215,СЗ,2022-02-17
4117,2021-12-01,141.019.000021,шт,2,0.4459,У,2022-02-17
4118,2021-12-01,141.182.000003,шт,3,0.002,У,2022-02-17
4119,2021-12-01,141.019.000021,шт,8,0.4459,У,2022-02-17
4120,2021-12-01,141.019.000021,шт,17,0.4459,У,2022-02-17
4121,2021-12-08,141.019.000027,шт,2,0.11742,М,2021-10-02
4122,2021-12-08,141.019.000024,шт,2,0.185504,М,2021-10-02
4123,2021-12-08,252.346.000419,шт,2,1e-06,М,2021-10-02
4124,2021-12-06,241.346.004502,м,3000,0.0006297,У,2022-02-19
4125,2021-12-06,241.346.004333,м,5000,0.0004,У,2022-02-19
4126,2021-12-06,241.346.004586,м,2000,0.000716625,У,2022-02-19
4127,2021-09-22,241.346.004119,м,4010,0.000442198,У,2021-10-17
4128,2021-11-24,574.688.000814,шт,10,0.0069,СЗ,2022-03-20
4129,2020-09-03,355.690.003102,шт,30,0.0015,СЗ,
4130,2021-09-13,248.346.000222,м,10000,0.000895233,У,2022-01-21
4131,2021-09-13,248.346.000222,м,10000,0.000895233,У,2022-01-21
4132,2021-09-13,248.346.000222,м,10000,0.000895233,У,2022-01-21
4133,2021-09-13,248.346.000222,м,10000,0.000895233,У,2022-01-21
4134,2021-09-13,248.346.000222,м,3000,0.000895233,СЗ,2022-01-21
4135,2021-09-13,248.346.000222,м,10000,0.000895233,СЗ,2022-01-21
4136,2021-09-13,248.346.000222,м,15000,0.000895233,СЗ,2022-01-21
4137,2021-09-13,248.346.000222,м,2000,0.000895233,СЗ,2022-01-21
4138,2021-10-25,248.346.000221,м,15000,0.000449840476,СЗ,2022-01-21
4139,2021-06-17,277.346.000156,шт,15,1.2597,СЗ,2021-09-14
4140,2021-06-17,277.346.000156,шт,15,1.2597,СЗ,2021-09-14
4141,2021-06-17,277.346.000156,шт,10,1.2597,СЗ,2021-09-14
4142,2021-06-17,277.346.000156,шт,20,1.2597,СЗ,2021-09-14
4143,2021-06-17,277.346.000156,шт,15,1.2597,СЗ,2021-09-14
4144,2021-07-19,277.346.000156,шт,2,1.2597,СЗ,2021-10-14
4145,2021-07-19,277.346.000156,шт,1,1.2597,СЗ,2021-10-14
4146,2021-07-19,277.346.000156,шт,1,1.2597,СЗ,2021-10-14
4147,2021-07-19,277.346.000156,шт,2,1.2597,СЗ,2021-10-14
4148,2021-07-19,277.346.000156,шт,4,1.2597,СЗ,2021-10-14
4149,2021-07-19,277.346.000156,шт,2,1.2597,СЗ,2021-10-14
4150,2021-07-19,277.346.000156,шт,2,1.2597,СЗ,2021-10-14
4151,2021-07-19,277.346.000156,шт,7,1.2597,СЗ,2021-10-14
4152,2021-07-19,277.346.000156,шт,1,1.2597,СЗ,2021-10-14
4153,2021-07-19,277.346.000156,шт,2,1.2597,СЗ,2021-10-14
4154,2021-07-19,277.346.000156,шт,2,1.2597,СЗ,2021-10-14
4155,2021-07-19,277.346.000156,шт,2,1.2597,У,2021-10-14
4156,2021-07-19,277.346.000156,шт,2,1.2597,У,2021-10-14
4157,2021-07-19,277.346.000156,шт,2,1.2597,У,2021-10-14
4158,2021-07-19,277.346.000156,шт,3,1.2597,У,2021-10-14
4159,2021-07-19,277.346.000156,шт,1,1.2597,У,2021-10-14
4160,2021-07-19,277.346.000156,шт,1,1.2597,У,2021-10-14
4161,2021-07-19,277.346.000156,шт,1,1.2597,У,2021-10-14
4162,2021-07-19,277.346.000156,шт,4,1.2597,У,2021-10-14
4163,2021-07-19,277.346.000156,шт,2,1.2597,У,2021-10-14
4164,2021-07-19,277.346.000156,шт,1,1.2597,У,2021-10-14
4165,2021-07-19,277.346.000156,шт,2,1.2597,У,2021-10-14
4166,2021-07-19,277.346.000156,шт,7,1.2597,У,2021-10-14
4167,2021-07-19,277.346.000156,шт,2,1.2597,У,2021-10-14
4168,2021-10-21,242.346.000928,м,1525,0.00013,У,2021-12-24
4169,2021-12-02,242.346.000928,м,10065,0.00013,У,2022-06-02
4170,2021-12-22,242.346.000928,м,20130,0.00013,У,
4171,2021-01-21,216.346.001928,шт,4,3.6e-05,М,2021-07-18
4172,2021-01-21,261.346.003049,шт,2,0.0,М,2021-07-18
4173,2021-01-21,239.346.001123,м,179,1.44e-07,М,2021-07-18
4174,2021-01-21,216.346.001373,шт,40,7.2e-05,М,2021-07-18
4175,2021-01-21,256.346.000439,шт,603,0.0,М,2021-07-18
4176,2021-01-21,256.346.000443,шт,18,0.0,М,2021-07-18
4177,2021-01-21,460.470.003436,шт,45,0.000675,М,2021-07-18
4178,2021-01-21,460.470.003447,шт,3,0.0,М,2021-07-18
4179,2021-01-21,460.470.003493,шт,4,0.0008,М,2021-07-18
4180,2021-01-21,460.470.003495,шт,2,0.0,М,2021-07-18
4181,2021-01-21,173.346.003016,шт,4,1.7976,М,2021-07-18
4182,2021-01-21,173.346.003017,шт,2,0.87984,М,2021-07-18
4183,2021-01-21,209.346.000238,шт,1,0.000768,М,2021-07-18
4184,2021-01-21,209.346.000239,шт,1,0.0018,М,2021-07-18
4185,2021-01-21,173.346.003022,шт,1,0.0,М,2021-07-18
4186,2021-01-21,173.346.003023,шт,2,0.0,М,2021-07-18
4187,2021-01-21,216.346.001987,упк,40,0.000288,М,2021-07-18
4188,2021-01-21,216.346.001988,шт,40,5.4e-05,М,2021-07-18
4189,2021-01-21,216.346.001989,м,50,4e-05,М,2021-07-18
4190,2021-01-21,216.346.001990,м,50,0.0,М,2021-07-18
4191,2021-01-21,216.346.001991,м,50,0.00034,М,2021-07-18
4192,2021-01-21,216.346.001992,м,50,4e-05,М,2021-07-18
4193,2021-01-21,212.346.002888,шт,25,2.25e-05,М,2021-07-18
4194,2021-01-21,212.346.002904,упк,3,8e-09,М,2021-07-18
4195,2021-01-21,212.346.002905,упк,21,0.00045,М,2021-07-18
4196,2021-01-21,212.346.002906,упк,3,0.000221,М,2021-07-18
4197,2021-01-21,212.346.002908,упк,20,0.000442,М,2021-07-18
4198,2021-01-21,256.346.000459,шт,24,0.000525,М,2021-07-18
4199,2021-01-21,256.346.000460,шт,39,0.001332,М,2021-07-18
4200,2021-01-21,256.346.000461,шт,102,8e-09,М,2021-07-18
4201,2021-01-21,212.346.002909,шт,1,0.0,М,2021-07-18
4202,2021-01-21,212.346.002913,шт,10,0.0,М,2021-07-18
4203,2021-01-21,212.346.002915,шт,14,8e-07,М,2021-07-18
4204,2021-01-21,212.346.002916,шт,10,8e-09,М,2021-07-18
4205,2021-01-21,212.346.002919,шт,2,1.8e-05,М,2021-07-18
4206,2021-01-21,212.346.002920,шт,1,3e-05,М,2021-07-18
4207,2021-01-21,212.346.002924,шт,16,3.8e-06,М,2021-07-18
4208,2021-01-21,212.346.002925,шт,200,4.5e-07,М,2021-07-18
4209,2021-01-21,212.346.002926,шт,116,2.023e-05,М,2021-07-18
4210,2021-01-21,212.346.002928,шт,148,0.0,М,2021-07-18
4211,2021-01-21,212.346.002929,шт,164,0.0,М,2021-07-18
4212,2021-01-21,212.346.002932,шт,20,1e-07,М,2021-07-18
4213,2021-01-21,209.346.000244,шт,25,0.000288,М,2021-07-18
4214,2021-01-21,212.346.002936,упк,16,0.0,М,2021-07-18
4215,2021-01-21,216.346.001999,м,30,0.0,М,2021-07-18
4216,2021-01-21,173.346.001554,шт,101,0.0025,М,2021-07-18
4217,2021-01-21,216.346.001822,шт,100,2.8e-05,М,2021-07-18
4218,2021-01-21,212.346.002843,шт,30,1.8e-05,М,2021-07-18
4219,2021-01-21,212.346.002910,шт,3,8e-09,М,
4220,2021-01-21,213.346.001614,упк,20,0.008,М,
4221,2021-03-26,560.002.000799,шт,10,,СЗ,2021-05-28
4222,2021-03-26,560.002.000799,шт,6,,У,2021-05-28
4223,2021-02-08,330.346.001055,шт,1,0.028875,У,2021-07-30
4224,2021-07-28,242.346.000928,м,8235,0.00013,М,2021-09-23
4225,2021-12-06,242.346.000930,м,2135,0.00013,У,
4226,2021-12-06,242.346.000931,м,3050,0.00013,У,
4227,2021-07-28,242.346.000936,м,7015,0.0001,СЗ,2021-04-10
4228,2021-07-28,242.346.000936,м,9150,0.0001,СЗ,2021-04-10
4229,2021-07-28,242.346.000937,м,4880,0.000655834,У,2021-04-10
4230,2021-08-27,242.346.000936,м,13115,0.0001,СЗ,2021-02-11
4231,2021-08-27,242.346.000936,м,22570,0.0001,СЗ,2021-02-11
4232,2021-08-27,242.346.000936,м,610,0.0001,СЗ,2021-02-11
4233,2021-08-27,242.346.000936,м,21045,0.0001,У,2021-02-11
4234,2021-08-27,242.346.000937,м,1220,0.000655834,СЗ,2021-02-11
4235,2021-08-27,242.346.000937,м,3355,0.000655834,У,2021-02-11
4236,2021-08-27,242.346.000937,м,8235,0.000655834,У,2021-02-11
4237,2021-08-27,242.346.000934,м,10065,0.000425035408,СЗ,2021-02-11
4238,2021-08-27,242.346.000934,м,100040,0.000425035408,У,2021-02-11
4239,2021-10-04,242.346.000934,м,3965,0.000425035408,СЗ,2021-02-12
4240,2021-10-04,242.346.000937,м,3050,0.000655834,СЗ,2021-02-12
4241,2021-10-04,242.346.000934,м,19825,0.000425035408,У,2021-02-12
4242,2021-10-04,242.346.000937,м,30500,0.000655834,У,2021-02-12
4243,2021-06-29,242.346.000936,м,71065,0.0001,У,2021-09-20
4244,2021-08-18,355.694.001927,м,10065,0.0003666,У,2021-10-15
4245,2021-02-20,551.551.000214,шт,100,0.0003,М,2021-12-31
4246,2021-04-14,355.690.003511,шт,1,0.135,М,2022-12-31
4247,2021-04-14,355.690.003511,шт,1,0.135,М,2022-12-31
4248,2021-04-07,212.346.002899,шт,5,6e-06,М,2021-10-18
4249,2021-04-07,460.470.003434,шт,16,0.0009,М,2021-10-18
4250,2021-04-07,460.470.003437,шт,23,0.0,М,2021-10-18
4251,2021-04-07,460.470.003443,шт,15,0.0,М,2021-10-18
4252,2021-04-07,241.346.003496,шт,28,0.0,М,2021-10-18
4253,2021-04-07,460.470.003414,шт,25,7e-06,М,2021-10-18
4254,2021-04-07,212.346.002954,упк,20,0.0,М,2021-10-18
4255,2021-04-07,212.346.002955,упк,1,0.0,М,2021-10-18
4256,2021-04-07,460.470.000978,шт,1,0.0,М,2021-10-18
4257,2021-04-07,460.470.003436,шт,10,0.000675,М,2021-10-18
4258,2021-04-07,173.346.002710,шт,1,0.0,М,2021-10-18
4259,2021-04-07,209.346.000252,шт,2,0.0,М,2021-10-18
4260,2021-04-07,212.346.002892,шт,100,4e-07,М,2021-10-18
4261,2021-04-07,212.346.002956,упк,21,0.0,М,2021-10-18
4262,2021-04-07,212.346.002957,упк,4,0.0,М,2021-10-18
4263,2021-04-07,212.346.003007,шт,100,0.0,М,2021-10-18
4264,2021-04-19,132.346.000742,шт,7,0.047502,У,2021-06-08
4265,2021-08-11,151.346.001419,шт,20,0.00363125,У,2021-11-18
4266,2021-08-25,151.346.001419,шт,2000,0.00363125,М,
4267,2021-08-25,151.346.001419,шт,1200,0.00363125,СЗ,
4268,2021-08-25,151.346.001419,шт,150,0.00363125,У,
4269,2021-08-25,151.346.001419,шт,115,0.00363125,У,
4270,2021-08-25,151.346.001419,шт,120,0.00363125,У,
4271,2021-08-25,151.346.001419,шт,115,0.00363125,У,
4272,2021-08-25,151.346.001419,шт,208,0.00363125,М,
4273,2021-08-25,151.346.001419,шт,1460,0.00363125,М,
4274,2021-08-25,151.346.001419,шт,585,0.00363125,М,
4275,2021-07-15,151.346.000463,шт,12,,У,2021-10-26
4276,2021-07-15,151.346.000408,шт,16,0.024024,У,2021-10-26
4277,2021-07-15,151.346.000408,шт,104,0.024024,У,2021-10-26
4278,2021-06-15,553.582.000554,шт,5,,М,2021-11-15
4279,2021-05-26,553.573.000454,шт,18,0.008,СЗ,2021-04-05
4280,2021-05-26,553.573.000454,шт,16,0.008,У,2021-04-05
4281,2021-05-26,553.573.000455,шт,18,0.001,СЗ,2021-04-05
4282,2021-05-26,553.573.000455,шт,16,0.001,У,2021-04-05
4283,2021-10-18,279.020.000156,шт,200,,М,2021-08-17
4284,2021-10-18,279.020.000155,шт,80,0.0,М,2021-08-17
4285,2021-09-27,243.346.000971,шт,56,,М,
4286,2021-09-27,241.346.004714,шт,28,8e-09,М,
4287,2021-07-14,212.346.002865,шт,3000,0.000375,М,
4288,2021-07-14,553.573.000454,шт,14,0.008,СЗ,2021-08-07
4289,2021-07-14,553.573.000454,шт,14,0.008,У,2021-08-07
4290,2021-07-14,553.573.000455,шт,14,0.001,СЗ,2021-08-07
4291,2021-07-14,553.573.000455,шт,14,0.001,У,2021-08-07
4292,2021-07-19,212.346.002865,шт,1000,0.000375,М,2021-10-16
4293,2021-07-19,212.346.002872,шт,1000,0.0009,М,2021-10-16
4294,2021-07-19,215.346.000493,шт,100,0.004032,СЗ,2021-08-17
4295,2021-07-19,215.346.000493,шт,100,0.004032,СЗ,2021-08-17
4296,2021-07-19,215.346.000493,шт,150,0.004032,СЗ,2021-08-17
4297,2021-07-19,215.346.000493,шт,150,0.004032,СЗ,2021-08-17
4298,2021-11-25,560.002.002044,шт,1060,,М,2022-10-02
4299,2021-11-25,560.002.002045,шт,500,,М,2022-10-02
4300,2021-11-25,560.002.002046,шт,50,,М,2022-10-02
4301,2021-11-25,560.002.000118,шт,7950,6e-06,М,2022-10-02
4302,2021-11-25,560.002.002047,шт,20,,М,2022-10-02
4303,2021-11-25,560.002.000121,шт,30,0.000125,М,2022-10-02
4304,2021-11-25,560.002.001117,шт,50,0.000168,М,2022-10-02
4305,2021-11-24,560.002.002056,шт,50,,М,2022-10-02
4306,2021-11-24,560.002.002055,шт,1590,,М,2022-10-02
4307,2021-11-24,560.002.002062,шт,50,,М,2022-10-02
4308,2021-11-24,560.002.002058,шт,10,,М,2022-10-02
4309,2021-11-24,560.002.002059,шт,10,,М,2022-10-02
4310,2021-11-24,560.002.002060,шт,10,,М,2022-10-02
4311,2021-08-03,238.346.000783,шт,25,1.2e-05,У,2021-10-21
4312,2021-08-10,310.346.001167,шт,10,0.052272,СЗ,2021-10-25
4313,2021-08-10,310.346.001368,шт,15,0.0,СЗ,2021-10-25
4314,2021-08-10,310.346.001368,шт,1,0.0,СЗ,2021-10-25
4315,2021-08-10,310.346.001368,шт,3,0.0,СЗ,2021-10-25
4316,2021-08-10,310.346.001368,шт,1,0.0,СЗ,2021-10-25
4317,2021-08-10,310.346.001369,шт,3,0.0,СЗ,2021-10-25
4318,2021-08-10,310.346.001369,шт,2,0.0,СЗ,2021-10-25
4319,2021-08-10,310.346.001369,шт,12,0.0,СЗ,2021-10-25
4320,2021-08-10,310.346.001370,шт,1,0.0,СЗ,2021-10-25
4321,2021-08-10,560.002.001312,шт,150,3.3333e-05,У,2021-12-31
4322,2021-08-10,560.002.001313,шт,45,,У,2021-12-31
4323,2021-08-10,560.002.001314,шт,45,,У,2021-12-31
4324,2021-08-10,560.002.001312,шт,350,3.3333e-05,М,2021-12-31
4325,2021-08-10,560.002.001313,шт,105,,М,2021-12-31
4326,2021-08-10,560.002.001314,шт,105,,М,2021-12-31
4327,2021-08-13,132.346.000779,шт,5,0.021,М,2021-12-10
4328,2021-08-13,145.346.000451,шт,700,0.006156,М,2021-10-13
4329,2021-08-13,145.346.000447,шт,120,0.009315,М,2021-10-13
4330,2021-08-13,132.346.000760,шт,100,0.0008925,М,2021-12-10
4331,2021-08-13,132.346.000762,шт,20,0.000952,М,2021-12-10
4332,2021-08-13,132.346.000750,шт,300,0.000684,М,2021-12-10
4333,2021-08-13,132.346.000751,шт,450,0.000684,М,2021-12-10
4334,2021-08-13,132.346.000753,шт,150,0.000475,М,2021-12-10
4335,2021-08-13,132.346.000755,шт,100,0.000475,М,2021-12-10
4336,2021-08-19,132.346.000743,шт,984,0.000896,М,2021-12-25
4337,2021-08-19,132.346.000744,шт,350,0.000896,М,2021-12-25
4338,2021-08-20,209.346.000253,шт,12,8e-09,М,2022-02-26
4339,2021-08-20,148.346.000235,шт,2,0.07453206,М,2021-03-11
4340,2021-08-20,148.346.000237,шт,2,0.07453206,М,2021-03-11
4341,2021-08-20,148.346.000239,шт,2,0.07453206,М,2021-03-11
4342,2021-08-20,148.346.000236,шт,2,0.07453206,М,2021-03-11
4343,2021-08-20,148.346.000238,шт,2,0.07453206,М,2021-03-11
4344,2021-08-20,148.346.000240,шт,5,0.07453206,М,2021-03-11
4345,2021-08-20,148.346.000241,шт,2,0.07453206,М,2021-03-11
4346,2021-08-20,560.002.001231,шт,16,0.00011,У,2021-10-29
4347,2021-08-20,560.002.001268,шт,10,0.00011,У,2021-10-29
4348,2021-08-20,560.002.001269,шт,7,0.00011,У,2021-10-29
4349,2021-08-20,560.002.001265,шт,34,0.00045,М,2021-10-29
4350,2021-08-20,560.002.001377,шт,2,0.00045,СЗ,2021-10-29
4351,2021-08-20,560.002.001227,шт,8,0.005775,У,2021-10-29
4352,2021-08-20,560.002.001229,шт,13,0.0003325,У,2021-10-29
4353,2021-08-23,132.346.000742,шт,25,0.047502,У,2022-02-14
4354,2021-08-23,132.346.000742,шт,25,0.047502,У,2022-02-14
4355,2021-08-23,212.346.002871,шт,1400,0.000375,М,2021-02-12
4356,2021-08-23,244.346.000667,шт,2,0.0050544,М,2021-11-17
4357,2021-08-23,244.346.000669,шт,6,0.01369,М,2021-11-17
4358,2021-08-24,560.002.001451,шт,1,,У,2021-10-29
4359,2021-08-30,148.346.000210,шт,5,0.025515,М,2021-10-11
4360,2021-08-30,148.296.000017,шт,2,0.07018,М,2021-10-11
4361,2021-08-30,148.296.000033,шт,2,0.07018,М,2021-10-11
