,Date_Fact,item_ID,Stock,Site,Cnt,Date_plan,SWAP,NS,difference
46662,2021-05-28,238.022.000037,СЗ,78_03029,120.0,2021-10-20,0.0,1.0,-145
46663,2021-05-28,144.022.000709,СЗ,78_03029,1.0,2021-10-20,0.0,1.0,-145
46664,2021-05-28,144.022.000709,СЗ,78_03029,1.0,2021-10-20,0.0,1.0,-145
46665,2021-05-28,144.022.000709,СЗ,78_03029,1.0,2021-10-20,0.0,1.0,-145
46666,2021-05-28,144.022.000709,СЗ,78_03029,1.0,2021-10-20,0.0,1.0,-145
46667,2021-05-28,144.022.000709,СЗ,78_03029,1.0,2021-10-20,0.0,1.0,-145
46668,2021-05-28,248.346.000191,СЗ,78_03026,210.0,2021-10-20,0.0,1.0,-145
46669,2021-05-28,248.346.000191,СЗ,78_03026,210.0,2021-10-20,0.0,1.0,-145
46670,2021-05-28,248.346.000191,СЗ,78_03026,210.0,2021-10-20,0.0,1.0,-145
46671,2021-05-28,248.346.000191,СЗ,78_03026,210.0,2021-10-20,0.0,1.0,-145
46672,2021-05-28,248.346.000191,СЗ,78_03026,210.0,2021-10-20,0.0,1.0,-145
46673,2021-05-28,144.022.000712,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46674,2021-05-28,144.022.000712,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46675,2021-05-28,144.022.000712,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46676,2021-05-28,144.022.000712,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46677,2021-05-28,144.022.000712,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46678,2021-05-28,238.022.000037,СЗ,78_03026,120.0,2021-10-20,0.0,1.0,-145
46679,2021-05-28,238.022.000037,СЗ,78_03026,120.0,2021-10-20,0.0,1.0,-145
46680,2021-05-28,238.022.000037,СЗ,78_03026,120.0,2021-10-20,0.0,1.0,-145
46681,2021-05-28,238.022.000037,СЗ,78_03026,120.0,2021-10-20,0.0,1.0,-145
46682,2021-05-28,238.022.000037,СЗ,78_03026,120.0,2021-10-20,0.0,1.0,-145
46683,2021-05-28,144.022.000709,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46684,2021-05-28,144.022.000709,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46685,2021-05-28,144.022.000709,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46686,2021-05-28,144.022.000709,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46687,2021-05-28,144.022.000709,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46688,2021-05-28,144.022.000722,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46689,2021-05-28,144.022.000722,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46690,2021-05-28,144.022.000722,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46691,2021-05-28,144.022.000722,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46692,2021-05-28,144.022.000722,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46693,2021-05-28,144.022.000613,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46694,2021-05-28,144.022.000613,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46695,2021-05-28,144.022.000613,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46696,2021-05-28,144.022.000613,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46697,2021-05-28,144.022.000613,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46698,2021-05-28,144.022.000726,СЗ,78_03026,6.0,2021-10-20,0.0,1.0,-145
46699,2021-05-28,144.022.000726,СЗ,78_03026,6.0,2021-10-20,0.0,1.0,-145
46700,2021-05-28,144.022.000726,СЗ,78_03026,6.0,2021-10-20,0.0,1.0,-145
46701,2021-05-28,144.022.000726,СЗ,78_03026,6.0,2021-10-20,0.0,1.0,-145
46702,2021-05-28,144.022.000726,СЗ,78_03026,6.0,2021-10-20,0.0,1.0,-145
46703,2021-05-28,216.346.001835,СЗ,78_03026,6.0,2021-10-20,0.0,1.0,-145
46704,2021-05-28,216.346.001835,СЗ,78_03026,6.0,2021-10-20,0.0,1.0,-145
46705,2021-05-28,216.346.001835,СЗ,78_03026,6.0,2021-10-20,0.0,1.0,-145
46706,2021-05-28,216.346.001835,СЗ,78_03026,6.0,2021-10-20,0.0,1.0,-145
46707,2021-05-28,216.346.001835,СЗ,78_03026,6.0,2021-10-20,0.0,1.0,-145
46708,2021-05-28,244.022.000013,СЗ,78_03026,2.0,2021-10-20,0.0,1.0,-145
46709,2021-05-28,244.022.000013,СЗ,78_03026,2.0,2021-10-20,0.0,1.0,-145
46710,2021-05-28,244.022.000013,СЗ,78_03026,2.0,2021-10-20,0.0,1.0,-145
46711,2021-05-28,244.022.000013,СЗ,78_03026,2.0,2021-10-20,0.0,1.0,-145
46712,2021-05-28,244.022.000013,СЗ,78_03026,2.0,2021-10-20,0.0,1.0,-145
46713,2021-05-28,144.022.000883,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46714,2021-05-28,144.022.000883,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46715,2021-05-28,144.022.000883,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46716,2021-05-28,144.022.000883,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46717,2021-05-28,144.022.000883,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46718,2021-05-28,144.022.000938,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46719,2021-05-28,144.022.000938,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46720,2021-05-28,144.022.000938,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46721,2021-05-28,144.022.000938,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46722,2021-05-28,144.022.000938,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46723,2021-05-28,144.022.000662,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46724,2021-05-28,144.022.000662,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46725,2021-05-28,144.022.000662,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46726,2021-05-28,144.022.000662,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46727,2021-05-28,144.022.000662,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46728,2021-05-28,244.022.000036,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46729,2021-05-28,244.022.000036,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46730,2021-05-28,244.022.000036,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46731,2021-05-28,244.022.000036,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46732,2021-05-28,244.022.000036,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46733,2021-05-28,238.022.000020,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46734,2021-05-28,238.022.000020,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46735,2021-05-28,238.022.000020,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46736,2021-05-28,238.022.000020,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46737,2021-05-28,238.022.000020,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46738,2021-05-28,144.022.000711,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46739,2021-05-28,144.022.000711,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46740,2021-05-28,144.022.000711,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46741,2021-05-28,144.022.000711,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46742,2021-05-28,144.022.000711,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46743,2021-05-28,144.022.000724,СЗ,78_03026,50.0,2021-10-20,0.0,1.0,-145
46744,2021-05-28,144.022.000724,СЗ,78_03026,50.0,2021-10-20,0.0,1.0,-145
46745,2021-05-28,144.022.000724,СЗ,78_03026,50.0,2021-10-20,0.0,1.0,-145
46746,2021-05-28,144.022.000724,СЗ,78_03026,50.0,2021-10-20,0.0,1.0,-145
46747,2021-05-28,144.022.000724,СЗ,78_03026,50.0,2021-10-20,0.0,1.0,-145
46748,2021-05-28,248.346.000194,СЗ,78_03026,12.0,2021-10-20,0.0,1.0,-145
46749,2021-05-28,248.346.000194,СЗ,78_03026,12.0,2021-10-20,0.0,1.0,-145
46750,2021-05-28,248.346.000194,СЗ,78_03026,12.0,2021-10-20,0.0,1.0,-145
46751,2021-05-28,248.346.000194,СЗ,78_03026,12.0,2021-10-20,0.0,1.0,-145
46752,2021-05-28,248.346.000194,СЗ,78_03026,12.0,2021-10-20,0.0,1.0,-145
46753,2021-05-28,144.022.000660,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46754,2021-05-28,144.022.000660,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46755,2021-05-28,144.022.000660,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46756,2021-05-28,144.022.000660,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46757,2021-05-28,144.022.000660,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46758,2021-05-28,144.022.000661,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46759,2021-05-28,144.022.000661,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46760,2021-05-28,144.022.000661,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46761,2021-05-28,144.022.000661,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46762,2021-05-28,144.022.000661,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46763,2021-05-28,144.022.000728,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46764,2021-05-28,144.022.000728,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46765,2021-05-28,144.022.000728,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46766,2021-05-28,144.022.000728,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46767,2021-05-28,144.022.000728,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46768,2021-05-28,249.022.000543,СЗ,78_03026,2.0,2021-10-20,0.0,1.0,-145
46769,2021-05-28,249.022.000543,СЗ,78_03026,2.0,2021-10-20,0.0,1.0,-145
46770,2021-05-28,249.022.000543,СЗ,78_03026,2.0,2021-10-20,0.0,1.0,-145
46771,2021-05-28,249.022.000543,СЗ,78_03026,2.0,2021-10-20,0.0,1.0,-145
46772,2021-05-28,249.022.000543,СЗ,78_03026,2.0,2021-10-20,0.0,1.0,-145
46773,2021-05-28,248.346.000195,СЗ,78_03026,12.0,2021-10-20,0.0,1.0,-145
46774,2021-05-28,248.346.000195,СЗ,78_03026,12.0,2021-10-20,0.0,1.0,-145
46775,2021-05-28,248.346.000195,СЗ,78_03026,12.0,2021-10-20,0.0,1.0,-145
46776,2021-05-28,248.346.000195,СЗ,78_03026,12.0,2021-10-20,0.0,1.0,-145
46777,2021-05-28,248.346.000195,СЗ,78_03026,12.0,2021-10-20,0.0,1.0,-145
46778,2021-05-28,144.022.000725,СЗ,78_03026,6.0,2021-10-20,0.0,1.0,-145
46779,2021-05-28,144.022.000725,СЗ,78_03026,6.0,2021-10-20,0.0,1.0,-145
46780,2021-05-28,144.022.000725,СЗ,78_03026,6.0,2021-10-20,0.0,1.0,-145
46781,2021-05-28,144.022.000725,СЗ,78_03026,6.0,2021-10-20,0.0,1.0,-145
46782,2021-05-28,144.022.000725,СЗ,78_03026,6.0,2021-10-20,0.0,1.0,-145
46783,2021-05-28,144.022.000717,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46784,2021-05-28,144.022.000717,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46785,2021-05-28,144.022.000717,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46786,2021-05-28,144.022.000717,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46787,2021-05-28,144.022.000717,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46788,2021-05-28,244.022.000024,СЗ,78_03026,6.0,2021-10-20,0.0,1.0,-145
46789,2021-05-28,244.022.000024,СЗ,78_03026,6.0,2021-10-20,0.0,1.0,-145
46790,2021-05-28,244.022.000024,СЗ,78_03026,6.0,2021-10-20,0.0,1.0,-145
46791,2021-05-28,244.022.000024,СЗ,78_03026,6.0,2021-10-20,0.0,1.0,-145
46792,2021-05-28,244.022.000024,СЗ,78_03026,6.0,2021-10-20,0.0,1.0,-145
46793,2021-05-28,216.346.001843,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46794,2021-05-28,216.346.001843,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46795,2021-05-28,216.346.001843,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46796,2021-05-28,216.346.001843,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46797,2021-05-28,216.346.001843,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46798,2021-05-28,144.022.000673,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46799,2021-05-28,144.022.000673,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46800,2021-05-28,144.022.000673,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46801,2021-05-28,144.022.000673,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46802,2021-05-28,144.022.000673,СЗ,78_03026,3.0,2021-10-20,0.0,1.0,-145
46803,2021-05-28,144.022.000716,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46804,2021-05-28,144.022.000716,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46805,2021-05-28,144.022.000716,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46806,2021-05-28,144.022.000716,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46807,2021-05-28,144.022.000716,СЗ,78_03026,1.0,2021-10-20,0.0,1.0,-145
46808,2021-05-28,213.036.000018,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-199
46809,2021-05-28,213.036.000018,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-199
46810,2021-05-28,213.036.000017,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-199
46811,2021-05-28,213.036.000017,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-199
46812,2021-05-28,277.346.000149,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-199
46813,2021-05-28,277.346.000149,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-199
46814,2021-05-28,246.071.000012,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-199
46815,2021-05-28,246.071.000012,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-199
46816,2021-05-28,772.036.000676,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-199
46817,2021-05-28,772.036.000676,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-199
46818,2021-05-28,144.022.000774,СЗ,78_04228,3.0,2021-12-13,0.0,1.0,-199
46819,2021-05-28,144.022.000774,СЗ,78_04228,3.0,2021-12-13,0.0,1.0,-199
46820,2021-05-28,772.901.000072,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-199
46821,2021-05-28,772.901.000072,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-199
46822,2021-05-28,143.022.002032,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-199
46823,2021-05-28,143.022.002032,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-199
46824,2021-05-28,238.036.000003,СЗ,78_04228,65.0,2021-12-13,0.0,1.0,-199
46825,2021-05-28,238.036.000003,СЗ,78_04228,65.0,2021-12-13,0.0,1.0,-199
46826,2021-05-28,211.346.000074,СЗ,78_04228,3.0,2021-12-13,0.0,1.0,-199
46827,2021-05-28,211.346.000074,СЗ,78_04228,3.0,2021-12-13,0.0,1.0,-199
46828,2021-05-28,248.346.000221,СЗ,78_04228,195.0,2021-12-13,0.0,1.0,-199
46829,2021-05-28,248.346.000221,СЗ,78_04228,195.0,2021-12-13,0.0,1.0,-199
46830,2021-05-28,772.893.000199,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-199
46831,2021-05-28,772.893.000199,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-199
46832,2021-05-28,772.036.000677,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-199
46833,2021-05-28,772.036.000677,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-199
46834,2021-05-28,238.036.000003,СЗ,78_04228,80.0,2021-12-13,0.0,1.0,-199
46835,2021-05-28,238.036.000003,СЗ,78_04228,80.0,2021-12-13,0.0,1.0,-199
46836,2021-05-28,145.346.000356,СЗ,78_04228,3.0,2021-12-13,0.0,1.0,-199
46837,2021-05-28,145.346.000356,СЗ,78_04228,3.0,2021-12-13,0.0,1.0,-199
46838,2021-05-28,238.346.000498,СЗ,78_04228,12.0,2021-12-13,0.0,1.0,-199
46839,2021-05-28,238.346.000498,СЗ,78_04228,12.0,2021-12-13,0.0,1.0,-199
46840,2021-05-28,213.036.000018,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-199
46841,2021-05-28,213.036.000018,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-199
46842,2021-05-28,213.036.000017,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-199
46843,2021-05-28,213.036.000017,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-199
46844,2021-06-07,772.036.000431,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-189
46845,2021-06-07,772.036.000431,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-189
46846,2021-06-07,772.036.000431,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-189
46847,2021-06-07,772.036.000431,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-189
46848,2021-06-25,772.901.000072,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-171
46849,2021-06-25,772.901.000072,СЗ,78_04228,1.0,2021-12-13,0.0,1.0,-171
46850,2021-05-28,244.022.000036,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46851,2021-05-28,244.022.000036,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46852,2021-05-28,244.022.000036,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46853,2021-05-28,244.022.000036,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46854,2021-05-28,244.022.000036,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46855,2021-05-28,144.022.000726,СЗ,78_03044,8.0,2021-10-20,0.0,1.0,-145
46856,2021-05-28,144.022.000726,СЗ,78_03044,8.0,2021-10-20,0.0,1.0,-145
46857,2021-05-28,144.022.000726,СЗ,78_03044,8.0,2021-10-20,0.0,1.0,-145
46858,2021-05-28,144.022.000726,СЗ,78_03044,8.0,2021-10-20,0.0,1.0,-145
46859,2021-05-28,144.022.000726,СЗ,78_03044,8.0,2021-10-20,0.0,1.0,-145
46860,2021-05-28,249.022.000543,СЗ,78_03044,2.0,2021-10-20,0.0,1.0,-145
46861,2021-05-28,249.022.000543,СЗ,78_03044,2.0,2021-10-20,0.0,1.0,-145
46862,2021-05-28,249.022.000543,СЗ,78_03044,2.0,2021-10-20,0.0,1.0,-145
46863,2021-05-28,249.022.000543,СЗ,78_03044,2.0,2021-10-20,0.0,1.0,-145
46864,2021-05-28,249.022.000543,СЗ,78_03044,2.0,2021-10-20,0.0,1.0,-145
46865,2021-05-28,144.022.000613,СЗ,78_03044,4.0,2021-10-20,0.0,1.0,-145
46866,2021-05-28,144.022.000613,СЗ,78_03044,4.0,2021-10-20,0.0,1.0,-145
46867,2021-05-28,144.022.000613,СЗ,78_03044,4.0,2021-10-20,0.0,1.0,-145
46868,2021-05-28,144.022.000613,СЗ,78_03044,4.0,2021-10-20,0.0,1.0,-145
46869,2021-05-28,144.022.000613,СЗ,78_03044,4.0,2021-10-20,0.0,1.0,-145
46870,2021-05-28,238.022.000037,СЗ,78_03044,120.0,2021-10-20,0.0,1.0,-145
46871,2021-05-28,238.022.000037,СЗ,78_03044,120.0,2021-10-20,0.0,1.0,-145
46872,2021-05-28,238.022.000037,СЗ,78_03044,120.0,2021-10-20,0.0,1.0,-145
46873,2021-05-28,238.022.000037,СЗ,78_03044,120.0,2021-10-20,0.0,1.0,-145
46874,2021-05-28,238.022.000037,СЗ,78_03044,120.0,2021-10-20,0.0,1.0,-145
46875,2021-05-28,144.022.000728,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46876,2021-05-28,144.022.000728,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46877,2021-05-28,144.022.000728,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46878,2021-05-28,144.022.000728,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46879,2021-05-28,144.022.000728,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46880,2021-05-28,144.022.000716,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46881,2021-05-28,144.022.000716,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46882,2021-05-28,144.022.000716,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46883,2021-05-28,144.022.000716,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46884,2021-05-28,144.022.000716,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46885,2021-05-28,144.022.000709,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46886,2021-05-28,144.022.000709,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46887,2021-05-28,144.022.000709,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46888,2021-05-28,144.022.000709,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46889,2021-05-28,144.022.000709,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46890,2021-05-28,248.346.000191,СЗ,78_03044,240.0,2021-10-20,0.0,1.0,-145
46891,2021-05-28,248.346.000191,СЗ,78_03044,240.0,2021-10-20,0.0,1.0,-145
46892,2021-05-28,248.346.000191,СЗ,78_03044,240.0,2021-10-20,0.0,1.0,-145
46893,2021-05-28,248.346.000191,СЗ,78_03044,240.0,2021-10-20,0.0,1.0,-145
46894,2021-05-28,248.346.000191,СЗ,78_03044,240.0,2021-10-20,0.0,1.0,-145
46895,2021-05-28,216.346.001835,СЗ,78_03044,8.0,2021-10-20,0.0,1.0,-145
46896,2021-05-28,216.346.001835,СЗ,78_03044,8.0,2021-10-20,0.0,1.0,-145
46897,2021-05-28,216.346.001835,СЗ,78_03044,8.0,2021-10-20,0.0,1.0,-145
46898,2021-05-28,216.346.001835,СЗ,78_03044,8.0,2021-10-20,0.0,1.0,-145
46899,2021-05-28,216.346.001835,СЗ,78_03044,8.0,2021-10-20,0.0,1.0,-145
46900,2021-05-28,244.022.000024,СЗ,78_03044,8.0,2021-10-20,0.0,1.0,-145
46901,2021-05-28,244.022.000024,СЗ,78_03044,8.0,2021-10-20,0.0,1.0,-145
46902,2021-05-28,244.022.000024,СЗ,78_03044,8.0,2021-10-20,0.0,1.0,-145
46903,2021-05-28,244.022.000024,СЗ,78_03044,8.0,2021-10-20,0.0,1.0,-145
46904,2021-05-28,244.022.000024,СЗ,78_03044,8.0,2021-10-20,0.0,1.0,-145
46905,2021-05-28,144.022.000711,СЗ,78_03044,4.0,2021-10-20,0.0,1.0,-145
46906,2021-05-28,144.022.000711,СЗ,78_03044,4.0,2021-10-20,0.0,1.0,-145
46907,2021-05-28,144.022.000711,СЗ,78_03044,4.0,2021-10-20,0.0,1.0,-145
46908,2021-05-28,144.022.000711,СЗ,78_03044,4.0,2021-10-20,0.0,1.0,-145
46909,2021-05-28,144.022.000711,СЗ,78_03044,4.0,2021-10-20,0.0,1.0,-145
46910,2021-05-28,244.022.000013,СЗ,78_03044,2.0,2021-10-20,0.0,1.0,-145
46911,2021-05-28,244.022.000013,СЗ,78_03044,2.0,2021-10-20,0.0,1.0,-145
46912,2021-05-28,244.022.000013,СЗ,78_03044,2.0,2021-10-20,0.0,1.0,-145
46913,2021-05-28,244.022.000013,СЗ,78_03044,2.0,2021-10-20,0.0,1.0,-145
46914,2021-05-28,244.022.000013,СЗ,78_03044,2.0,2021-10-20,0.0,1.0,-145
46915,2021-05-28,144.022.000717,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46916,2021-05-28,144.022.000717,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46917,2021-05-28,144.022.000717,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46918,2021-05-28,144.022.000717,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46919,2021-05-28,144.022.000717,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46920,2021-05-28,144.022.000883,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46921,2021-05-28,144.022.000883,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46922,2021-05-28,144.022.000883,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46923,2021-05-28,144.022.000883,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46924,2021-05-28,144.022.000883,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46925,2021-05-28,238.022.000020,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46926,2021-05-28,238.022.000020,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46927,2021-05-28,238.022.000020,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46928,2021-05-28,238.022.000020,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46929,2021-05-28,238.022.000020,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46930,2021-05-28,144.022.000660,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46931,2021-05-28,144.022.000660,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46932,2021-05-28,144.022.000660,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46933,2021-05-28,144.022.000660,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46934,2021-05-28,144.022.000660,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46935,2021-05-28,144.022.000938,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46936,2021-05-28,144.022.000938,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46937,2021-05-28,144.022.000938,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46938,2021-05-28,144.022.000938,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46939,2021-05-28,144.022.000938,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
46940,2021-05-28,144.022.000725,СЗ,78_03044,8.0,2021-10-20,0.0,1.0,-145
46941,2021-05-28,144.022.000725,СЗ,78_03044,8.0,2021-10-20,0.0,1.0,-145
46942,2021-05-28,144.022.000725,СЗ,78_03044,8.0,2021-10-20,0.0,1.0,-145
46943,2021-05-28,144.022.000725,СЗ,78_03044,8.0,2021-10-20,0.0,1.0,-145
46944,2021-05-28,144.022.000725,СЗ,78_03044,8.0,2021-10-20,0.0,1.0,-145
46945,2021-05-28,144.022.000661,СЗ,78_03044,1.0,2021-10-20,0.0,1.0,-145
